date,symbol,open,close,volume
2011-07-28,AAPL,55.9457129999,55.9742851428,148508500.0
2011-07-29,AAPL,55.3771438571,55.7828559999,158146100.0
2011-08-01,AAPL,56.8257141428,56.6785698571,153209000.0
2011-08-02,AAPL,56.8071441428,55.5585708571,159884900.0
2011-08-03,AAPL,55.8542861428,56.0814285714,183127000.0
2011-08-04,AAPL,55.6300009999,53.9099998571,217851900.0
2011-08-05,AAPL,54.3485717142,53.3742867142,301147700.0
2011-08-08,AAPL,51.6699981428,50.4585724285,285958400.0
2011-08-09,AAPL,51.6142845714,53.4300002857,270645900.0
2011-08-10,AAPL,53.0214271428,51.9557151428,219664200.0
2011-08-11,AAPL,52.9314269999,53.3857154285,185492300.0
2011-08-12,AAPL,54.0099982857,53.8557128571,132244000.0
2011-08-15,AAPL,54.2328567142,54.7728577142,115136000.0
2011-08-16,AAPL,54.5028571428,54.3542861428,124687500.0
2011-08-17,AAPL,54.6157149999,54.3485717142,110515300.0
2011-08-18,AAPL,52.9771422857,52.2928581428,212858800.0
2011-08-19,AAPL,51.7385711428,50.8614272857,193972100.0
2011-08-22,AAPL,52.0728568571,50.9199981428,133828800.0
2011-08-23,AAPL,51.4714278571,53.3714294285,164208800.0
2011-08-24,AAPL,53.3528557142,53.7400017142,156566900.0
2011-08-25,AAPL,52.1542854285,53.3885727142,217836500.0
2011-08-26,AAPL,53.0242844285,54.7971419999,160369300.0
2011-08-29,AAPL,55.4542847142,55.7099991428,101317300.0
2011-08-30,AAPL,55.4642868571,55.7128562857,104480600.0
2011-08-31,AAPL,55.7957152857,54.9757155714,130646600.0
2011-09-01,AAPL,55.1171417142,54.4328575714,85931300.0
2011-09-02,AAPL,53.5342864285,53.4357147142,109734800.0
2011-09-06,AAPL,52.4814299999,54.2485732857,127424500.0
2011-09-07,AAPL,55.0800018571,54.8471412857,87644200.0
2011-09-08,AAPL,54.6285705714,54.8771438571,104039600.0
2011-09-09,AAPL,54.8471412857,53.9257125714,141203300.0
2011-09-12,AAPL,53.2857131428,54.2771415714,116958100.0
2011-09-13,AAPL,54.5914268571,54.9457129999,110140100.0
2011-09-14,AAPL,55.2885704285,55.6142845714,133681100.0
2011-09-15,AAPL,55.9185714285,56.1371421428,104454700.0
2011-09-16,AAPL,56.5057144285,57.2142868571,174628300.0
2011-09-19,AAPL,56.7142868571,58.8042869999,205965200.0
2011-09-20,AAPL,59.3214301428,59.0642852857,193938500.0
2011-09-21,AAPL,59.9485702857,58.8771438571,151494000.0
2011-09-22,AAPL,57.2900008571,57.4028587142,242120200.0
2011-09-23,AAPL,57.1828575714,57.7571411428,136569300.0
2011-09-26,AAPL,57.1228561428,57.5957145714,203219100.0
2011-09-27,AAPL,58.3899994285,57.0371437142,158124400.0
